PAIR,CHANNEL_1,CHANNEL_2,SHOCK,HORIZON_MONTHS,MODEL_VARIANT,N_OBSERVATIONS,N_ETFS,N_DATES,INFERENCE_CLASS,FOCAL_CHANNEL,CONDITIONAL_ON,FOCAL_REGRESSOR,COVARIANCE_METHOD,DK_BANDWIDTH,CONDITION_NUMBER,PAIRWISE_ARCH_CORRELATION,MODEL_STATUS,COEFFICIENT,STANDARD_ERROR,T_STATISTIC,P_VALUE,CI_LOWER_95,CI_UPPER_95,HOLM_P_WITHIN_PROFILE,BH_Q_WITHIN_PROFILE
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,EXTREME_CPU_REGIME,5,PRIMARY_ALIGNED,828,11,187,MAIN_INFERENCE_ELIGIBLE,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,SHOCK_A1,DK_H5,5,24.00194646120961,0.5783601971725533,RELIABLE_ESTIMATE,0.0637797133025649,0.021608094214164677,2.9516584234789027,0.003567839380829445,0.021151262573636587,0.10640816403149322,0.02854271504663556,0.006669703229470141
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,EXTREME_CPU_REGIME,5,PRIMARY_ALIGNED,828,11,187,MAIN_INFERENCE_ELIGIBLE,PORTFOLIO_CONCENTRATION_FINAL,EXTERNAL_FINANCING_DEPENDENCE,SHOCK_A2,DK_H5,5,24.00194646120961,0.5783601971725533,RELIABLE_ESTIMATE,0.009227283023947465,0.05011990809341854,0.18410414892917848,0.8541323124216187,-0.08964927737618969,0.10810384342408463,1.0,0.9984533813856625
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,EXTREME_CPU_REGIME,6,PRIMARY_ALIGNED,817,11,186,MAIN_INFERENCE_ELIGIBLE,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,SHOCK_A1,DK_H6,6,23.3201565062016,0.5786099704377102,RELIABLE_ESTIMATE,0.07284502589079359,0.022878828313748927,3.183949146863334,0.001704788442013012,0.02770807310607941,0.11798197867550776,0.015343095978117107,0.004432449949233831
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,EXTREME_CPU_REGIME,6,PRIMARY_ALIGNED,817,11,186,MAIN_INFERENCE_ELIGIBLE,PORTFOLIO_CONCENTRATION_FINAL,EXTERNAL_FINANCING_DEPENDENCE,SHOCK_A2,DK_H6,6,23.3201565062016,0.5786099704377102,RELIABLE_ESTIMATE,0.01282740175358545,0.05544788237212622,0.231341598719626,0.8173050995663458,-0.09656405895941932,0.12221886246659021,1.0,0.9984533813856625
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,EXTREME_CPU_REGIME,7,PRIMARY_ALIGNED,806,11,185,MAIN_INFERENCE_ELIGIBLE,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,SHOCK_A1,DK_H7,7,22.567550518663513,0.578871696715514,RELIABLE_ESTIMATE,0.0838050618932509,0.023191230697462702,3.6136530650967056,0.0003895031459211533,0.03805014262232207,0.12955998116417974,0.004284534605132686,0.0016878469656583309
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,EXTREME_CPU_REGIME,7,PRIMARY_ALIGNED,806,11,185,MAIN_INFERENCE_ELIGIBLE,PORTFOLIO_CONCENTRATION_FINAL,EXTERNAL_FINANCING_DEPENDENCE,SHOCK_A2,DK_H7,7,22.567550518663513,0.578871696715514,RELIABLE_ESTIMATE,0.004051513505983126,0.056695375967236054,0.07146109249411227,0.9431084025041844,-0.10780509230578425,0.1159081193177505,1.0,0.9984533813856625
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,EXTREME_CPU_REGIME,8,PRIMARY_ALIGNED,795,11,184,MAIN_INFERENCE_ELIGIBLE,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,SHOCK_A1,DK_H8,8,22.294832522679364,0.5791461477674187,RELIABLE_ESTIMATE,0.09139481409306735,0.02377768090976484,3.84372279365285,0.00016704983013431243,0.04448116634379317,0.13830846184234152,0.0021716477917460616,0.0016878469656583309
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,EXTREME_CPU_REGIME,8,PRIMARY_ALIGNED,795,11,184,MAIN_INFERENCE_ELIGIBLE,PORTFOLIO_CONCENTRATION_FINAL,EXTERNAL_FINANCING_DEPENDENCE,SHOCK_A2,DK_H8,8,22.294832522679364,0.5791461477674187,RELIABLE_ESTIMATE,0.005288482306468654,0.05404212026878907,0.09785852738873588,0.9221517315153372,-0.10133726490307936,0.11191422951601666,1.0,0.9984533813856625
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,EXTREME_CPU_REGIME,9,PRIMARY_ALIGNED,784,11,183,MAIN_INFERENCE_ELIGIBLE,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,SHOCK_A1,DK_H9,9,21.860653742299345,0.579434159285176,RELIABLE_ESTIMATE,0.09337515084956204,0.025301392625658534,3.6905142823983867,0.0002955264032728561,0.04345337592545114,0.14329692577367292,0.0035463168392742732,0.0016878469656583309
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,EXTREME_CPU_REGIME,9,PRIMARY_ALIGNED,784,11,183,MAIN_INFERENCE_ELIGIBLE,PORTFOLIO_CONCENTRATION_FINAL,EXTERNAL_FINANCING_DEPENDENCE,SHOCK_A2,DK_H9,9,21.860653742299345,0.579434159285176,RELIABLE_ESTIMATE,-0.004154661762246878,0.04746351971007926,-0.08753378990063819,0.9303434631599459,-0.09780417675652307,0.08949485323202931,1.0,0.9984533813856625
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,EXTREME_CPU_REGIME,10,PRIMARY_ALIGNED,773,11,182,MAIN_INFERENCE_ELIGIBLE,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,SHOCK_A1,DK_H10,10,21.063665253551004,0.5797366374380295,RELIABLE_ESTIMATE,0.08831581693165919,0.025859220956160396,3.4152543528431343,0.0007866273766047211,0.03729151299726159,0.1393401208660568,0.00786627376604721,0.0025565389739653434
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,EXTREME_CPU_REGIME,10,PRIMARY_ALIGNED,773,11,182,MAIN_INFERENCE_ELIGIBLE,PORTFOLIO_CONCENTRATION_FINAL,EXTERNAL_FINANCING_DEPENDENCE,SHOCK_A2,DK_H10,10,21.063665253551004,0.5797366374380295,RELIABLE_ESTIMATE,-0.013880478083248254,0.03929880388140002,-0.353203576504216,0.7243468446434982,-0.09142318971026442,0.0636622335437679,1.0,0.9984533813856625
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,EXTREME_CPU_REGIME,11,PRIMARY_ALIGNED,762,11,181,MAIN_INFERENCE_ELIGIBLE,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,SHOCK_A1,DK_H11,11,19.954401160225046,0.5800545662265386,RELIABLE_ESTIMATE,0.08781758292934369,0.029760628389078593,2.950797334695075,0.003591378662022383,0.02909299367803573,0.14654217218065166,0.02854271504663556,0.006669703229470141
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,EXTREME_CPU_REGIME,11,PRIMARY_ALIGNED,762,11,181,MAIN_INFERENCE_ELIGIBLE,PORTFOLIO_CONCENTRATION_FINAL,EXTERNAL_FINANCING_DEPENDENCE,SHOCK_A2,DK_H11,11,19.954401160225046,0.5800545662265386,RELIABLE_ESTIMATE,-0.03028325049883165,0.04232541871375982,-0.7154861409318247,0.475235764476124,-0.11380107130423174,0.05323457030656843,1.0,0.9984533813856625
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,EXTREME_CPU_REGIME,12,PRIMARY_ALIGNED,751,11,180,MAIN_INFERENCE_ELIGIBLE,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,SHOCK_A1,DK_H12,12,18.527306932898522,0.5803890157601055,RELIABLE_ESTIMATE,0.07156656891383233,0.030434116626175383,2.3515244353200733,0.019784355009955023,0.0115107612012353,0.13162237662642934,0.09892177504977512,0.028577401681046145
FINANCING_VS_CONCENTRATION,EXTERNAL_FINANCING_DEPENDENCE,PORTFOLIO_CONCENTRATION_FINAL,EXTREME_CPU_REGIME,12,PRIMARY_ALIGNED,751,11,180,MAIN_INFERENCE_ELIGIBLE,PORTFOLIO_CONCENTRATION_FINAL,EXTERNAL_FINANCING_DEPENDENCE,SHOCK_A2,DK_H12,12,18.527306932898522,0.5803890157601055,RELIABLE_ESTIMATE,-0.03702483236886568,0.03563933315582259,-1.0388755650108659,0.30026387213518335,-0.107352122143737,0.03330245740600564,1.0,0.9984533813856625
